              0             1             2             3             4             5             6             7             8             9             10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26
0   2.313162e+01 -1.566975e+00 -2.065302e-08  1.381293e-08  6.442771e-01 -1.262374e+01 -5.292584e-10 -4.177481e-08  5.333529e-08 -1.595303e+00  8.480475e-16  2.174827e-10 -2.038144e-01  8.761544e-11 -1.770882e-07 -6.115596e-02 -2.276070e-02  1.835017e-01 -8.282455e-01 -6.365108e-01 -8.563900e-16 -1.377962e-10 -2.929846e-17 -5.575120e-08  5.386487e-08 -1.772282e-23  1.694647e+00
1  -1.566975e+00  2.204392e+01  2.038926e-01 -1.136015e-01 -2.079528e-03 -2.174715e+00 -2.798920e-08  3.570097e-01 -3.137481e-01 -1.614299e+01 -5.952746e-15  2.865692e-10  2.218955e-01  2.174423e-01  1.814647e+00 -6.730236e-01 -6.828384e-01 -9.499617e-08 -1.515524e+00 -3.451993e-07 -4.242411e-15 -1.816065e-10 -8.509461e-15 -1.620656e-07  1.565415e-07 -1.346729e-20 -1.401388e-01
2  -2.065302e-08  2.038926e-01  3.575412e+01  1.543023e+00  1.701278e-09 -2.441049e-08  2.755644e-10  2.292193e-09 -2.451268e-08  1.280252e-01  8.320071e-15 -1.737591e-10  6.351812e-09  3.463476e-09  1.596160e-08 -5.670941e-09 -5.637029e-09  1.273287e-09 -1.480779e-08  1.604617e-09 -7.923791e-15  1.101339e-10  2.996985e-16 -2.084444e+00  1.789419e+00 -1.768815e-19  1.953210e-09
3   1.381293e-08 -1.136015e-01  1.543023e+00  3.472047e+01 -1.131267e-09  1.634837e-08 -1.787381e-10 -1.436729e-09 -6.548519e-01 -6.834487e-02 -4.013953e-15  9.818324e-11 -3.588849e-09 -2.107294e-09 -9.892030e-09  3.557525e-09  3.533696e-09 -8.359306e-10  9.328982e-09 -1.011093e-09 -4.448582e-15 -6.222688e-11  5.116072e-16  2.276364e+00 -2.405804e+00  9.687517e-20 -1.295597e-09
4   6.442771e-01 -2.079528e-03  1.701278e-09 -1.131267e-09  1.610184e+01  1.593801e-07 -9.009310e-01  3.254857e-09 -2.477626e-09  1.037586e-07 -6.968235e-16 -1.397761e-09  5.113027e-08 -2.879185e-09  8.999789e-09  1.701067e-08  1.937430e-08  3.612576e-09 -4.550110e-09 -1.535762e+00  1.219708e-14  8.857127e-10  1.313862e-17  5.611943e-09 -5.422296e-09  3.967312e-19 -1.118215e+01
5  -1.262374e+01 -2.174715e+00 -2.441049e-08  1.634837e-08  1.593801e-07  2.391804e+01 -1.740489e-08 -4.913706e-08 -1.059316e-01 -2.217139e+00 -1.432413e-15 -5.794249e-10 -2.712458e-01 -1.350011e-08 -2.324090e-07 -2.133059e-01 -1.684673e-01  4.247302e-01 -1.112825e+00  2.037402e-01  5.994705e-15  3.672344e-10 -1.822313e-17 -6.013808e-08  5.810749e-08  2.510825e-20 -6.642866e-01
6  -5.292584e-10 -2.798920e-08  2.755644e-10 -1.787381e-10 -9.009310e-01 -1.740489e-08  1.397807e+01  5.302623e-10 -5.464486e-10 -2.335343e-08 -5.945875e-15 -6.214219e-11  2.272552e-09  1.508300e-09  4.951586e-09 -1.536229e-09 -1.487753e-09  3.401743e-10 -4.631496e-09 -9.003238e-01  5.592093e-16  3.937853e-11 -1.863267e-18  1.022547e-10 -9.867015e-11 -6.693830e-19 -2.376277e-10
7  -4.177481e-08  3.570097e-01  2.292193e-09 -1.436729e-09  3.254857e-09 -4.913706e-08  5.302623e-10  3.784321e+01 -4.414867e-09  3.655718e-01 -5.770940e-17 -3.565665e-10  1.303498e-08  7.109659e-09  3.212292e-08 -1.136319e-08 -1.128737e-08  2.513764e-09 -2.972008e-08  3.072390e-09  4.314320e-15  2.259905e-10 -2.919628e-15  3.241062e-09 -3.130003e-09  3.784149e-20  3.863655e-09
8   5.333529e-08 -3.137481e-01 -2.451268e-08 -6.548519e-01 -2.477626e-09 -1.059316e-01 -5.464486e-10 -4.414867e-09  3.659692e+01 -3.386503e-01  7.087088e-15  3.321574e-10 -1.214230e-08 -6.637182e-09 -3.057918e-08  1.073317e-08  1.061437e-08 -2.704449e-09  2.878580e-08 -3.757916e-09  5.404671e-16 -2.105092e-10 -4.320419e-16 -5.837649e-08  5.879362e-08 -3.350434e-20 -2.741205e-09
9  -1.595303e+00 -1.614299e+01  1.280252e-01 -6.834487e-02  1.037586e-07 -2.217139e+00 -2.335343e-08  3.655718e-01 -3.386503e-01  2.199819e+01  2.914635e-15  3.461417e-10  2.295457e-01  2.564562e-01  1.841017e+00 -6.918629e-01 -6.974663e-01 -9.557451e-08 -1.548930e+00 -3.662636e-07 -7.521045e-15 -2.193432e-10  8.479537e-15 -1.538444e-07  1.485946e-07  2.302018e-19 -1.437640e-01
