0,1,clusters
-20.433035,31.840538,2.0
1.2105343,45.266327,2.0
-52.652294,-63.075928,7.0
-20.203424,66.02194,2.0
-34.564465,22.831036,7.0
70.460396,-32.71962,3.0
-9.692279,35.350647,2.0
-12.241276,-20.818207,6.0
-36.855503,-64.26342,7.0
-2.4818492,-35.065327,1.0
6.226865,-7.4358587,6.0
3.6177077,19.520758,2.0
-0.15228695,-46.996048,1.0
23.877048,-15.959401,3.0
-62.122505,2.39742,7.0
-46.15571,-6.682465,7.0
-52.413567,-69.99972,7.0
50.461536,7.647283,8.0
41.252018,10.918259,8.0
-17.955706,-35.167755,1.0
0.712167,43.802937,2.0
-50.126568,2.2118986,7.0
-34.952644,-15.356544,7.0
22.877123,-35.694042,4.0
-33.32524,-51.911015,7.0
-66.25747,-41.578503,7.0
-49.07183,5.7279143,7.0
0.13977584,14.312988,2.0
9.746787,-45.083042,4.0
36.964306,6.0997024,4.0
-44.643486,-3.6927853,1.0
-53.322575,-3.3346925,1.0
-3.0463378,51.699394,2.0
7.2018657,19.364183,2.0
-15.791608,57.616417,2.0
-0.8453306,83.832634,8.0
-12.525588,-7.020477,1.0
-50.900646,-54.181408,7.0
43.79855,5.2317405,8.0
16.42296,-50.929924,4.0
24.128988,49.190235,2.0
62.03697,-14.264596,5.0
30.377266,-53.16751,3.0
-9.743403,74.469795,2.0
36.872993,-28.084158,5.0
-39.168877,-30.267076,7.0
4.8485746,58.694057,2.0
-18.465372,57.764923,2.0
-1.1658986,19.25952,2.0
9.641356,22.21013,2.0
-8.474676,41.375835,8.0
-23.14608,34.274357,2.0
67.55548,9.639626,8.0
-6.3915668,-54.12195,1.0
24.631008,-32.701595,5.0
-50.794785,-71.9482,7.0
18.41649,-11.058815,10.0
-33.082077,-52.225777,7.0
3.3982248,-57.106228,1.0
-0.39388624,34.07011,2.0
6.704908,-22.248209,3.0
2.5438504,54.14674,2.0
1.1436303,69.71757,2.0
-6.2126913,57.14902,2.0
-46.536465,-35.641647,1.0
8.935294,26.194065,2.0
-20.554781,-22.075783,6.0
57.508595,45.192917,2.0
-7.0337243,2.164752,1.0
42.7791,47.710026,2.0
-26.627777,1.1217308,1.0
-23.615932,-48.489445,7.0
-31.579159,-47.435623,7.0
-37.17897,-17.487371,1.0
-36.72166,0.1370096,1.0
-26.298986,-44.303547,7.0
0.62704617,-1.0491966,1.0
-51.685184,-58.929314,7.0
70.0692,-5.4238515,5.0
-24.461403,-60.931984,7.0
48.554886,16.893055,4.0
57.95187,7.9293513,8.0
52.96322,-50.235542,3.0
28.698666,7.249036,1.0
23.500223,-38.847946,3.0
-47.06805,-0.13188128,1.0
-5.805477,79.10238,2.0
-27.657833,-35.73146,7.0
-22.709711,43.390133,2.0
47.770008,6.5908666,4.0
-4.713875,19.416206,2.0
-65.894806,-1.6363213,7.0
-1.1433263,59.875988,2.0
39.95387,45.53203,2.0
22.050877,-35.08827,10.0
-12.588137,49.777485,2.0
18.911036,21.372,3.0
1.0427593,54.976444,2.0
-28.025187,-39.46122,7.0
17.53398,-33.7169,3.0
-1.185251,-73.04866,7.0
49.994473,-54.15153,3.0
2.3294046,33.799294,2.0
41.594585,-25.08489,4.0
-76.49286,-32.320126,7.0
42.77769,47.768738,2.0
5.1705837,-48.47698,1.0
0.5508535,19.901653,2.0
-43.90854,-67.7452,7.0
62.014038,8.552596,8.0
8.502831,-58.88906,1.0
-63.740917,25.241385,6.0
-5.872727,18.108734,2.0
-32.910027,-50.63243,7.0
-0.5175758,56.042522,2.0
6.395798,28.012224,2.0
9.408886,25.180784,2.0
33.54741,-57.531654,3.0
82.22694,-13.218422,3.0
-37.659702,-65.609634,7.0
-27.188221,-27.088877,1.0
6.1932235,18.764996,2.0
-59.108902,-39.1064,7.0
-40.18397,-18.146786,9.0
14.618437,-25.316349,3.0
25.151678,-33.841995,5.0
-58.88501,9.650091,1.0
73.9891,-15.169161,5.0
78.75813,-21.387918,5.0
-58.525932,-42.865864,7.0
-39.958824,-27.331436,7.0
13.28672,43.263786,2.0
0.98265237,70.28781,2.0
0.63604766,47.47705,2.0
14.519098,31.506954,2.0
-28.694864,-30.011324,7.0
75.94623,-16.156937,5.0
16.932943,32.617867,2.0
31.150719,-1.2439853,4.0
-26.305685,58.6834,2.0
68.277954,-14.988488,4.0
33.928867,-31.785105,4.0
-34.564407,-31.602348,7.0
-5.939914,-54.844975,1.0
-16.361712,66.80934,2.0
-34.89556,38.416367,1.0
-12.876691,57.179863,2.0
67.64867,-25.971973,3.0
64.7122,11.4411125,1.0
-15.074634,28.222155,2.0
41.05675,57.445667,2.0
27.030355,-13.87284,3.0
-47.382202,42.52753,1.0
44.381897,-50.66817,3.0
26.872274,2.8488913,5.0
37.944576,5.401467,8.0
-9.816269,-44.591915,1.0
-44.337784,-39.92493,7.0
-37.55399,-49.734505,7.0
5.6746287,-18.252853,5.0
-6.4190454,-66.560844,1.0
-27.484732,-6.805154,1.0
-33.33638,40.0226,2.0
-53.312115,-25.819736,3.0
18.651117,-18.638815,10.0
-49.485836,-57.875053,7.0
-16.163748,40.58591,2.0
-38.632645,-17.111547,7.0
9.50614,45.563828,2.0
-19.229427,-19.421717,6.0
-5.991731,78.99883,2.0
15.085807,-24.613842,3.0
-12.655173,86.86549,2.0
-10.615013,-38.94812,1.0
-6.011334,43.655785,2.0
44.402214,-1.654332,4.0
53.648926,-53.735756,3.0
47.09543,9.719681,8.0
4.4115677,-44.071568,1.0
35.51072,-19.89982,3.0
53.631798,45.264545,2.0
-13.615886,0.893582,1.0
8.138825,-44.00045,4.0
-17.328663,-2.580391,1.0
8.13992,-56.106327,1.0
6.6272354,19.23991,2.0
12.560954,48.107468,2.0
-51.2466,-56.571056,7.0
-53.391018,-4.9166846,7.0
5.935924,29.949068,2.0
-68.557465,-38.048767,7.0
-24.723925,33.572807,2.0
-7.288271,28.139776,2.0
75.21032,-28.235514,4.0
-8.012037,25.17714,2.0
27.182903,-47.448925,3.0
-17.758368,-14.899784,6.0
-7.5812516,80.73366,2.0
51.978943,-49.720055,3.0
29.430265,-18.522203,3.0
4.532883,-42.680737,1.0
68.81479,3.875466,4.0
7.4262323,-51.746597,4.0
-21.217606,-21.724648,6.0
18.536364,-11.662571,10.0
-5.380018,80.70146,2.0
-15.258795,48.91454,2.0
-35.723152,57.205204,2.0
2.9304912,62.02125,2.0
-53.490597,-20.738874,3.0
-21.242704,-9.918717,6.0
52.18234,35.32894,2.0
-38.31627,3.3474846,1.0
16.98855,-58.355595,4.0
-13.163081,51.61057,2.0
-26.908457,-5.987866,10.0
44.697765,6.4264016,8.0
-44.78633,-34.729034,1.0
-3.1206298,-69.67807,7.0
-10.852396,87.16481,2.0
4.0386233,35.11507,2.0
0.8347348,59.11227,2.0
62.074806,-37.443737,5.0
19.71836,18.285069,2.0
-23.248566,4.304236,1.0
46.362923,52.05426,2.0
15.738429,40.887478,2.0
10.883152,-19.75974,5.0
71.49356,-25.460785,4.0
1.3340194,-2.2560081,1.0
-10.354388,52.012093,2.0
-30.64246,1.9399364,1.0
-0.6161851,-46.889576,1.0
-43.464897,-62.76738,7.0
11.34285,21.738699,2.0
61.176025,12.851713,4.0
46.624996,-46.235615,3.0
8.22028,6.9319444,8.0
20.513609,-24.611998,3.0
62.277824,-20.924917,3.0
51.585354,11.079155,8.0
-30.939604,58.722095,2.0
-18.58176,6.666418,1.0
8.737145,30.995197,2.0
-66.6783,-4.319746,7.0
1.0182351,-49.92061,1.0
26.260448,-20.860342,3.0
-21.633318,-9.939365,6.0
-35.70707,-47.633656,7.0
-12.3157425,-34.295643,1.0
34.253075,-56.58422,3.0
-22.694016,66.538864,2.0
-36.89295,58.54288,2.0
-53.05694,-22.272253,1.0
16.373203,3.31113,1.0
-40.889748,-57.891758,7.0
-13.747495,5.0277586,1.0
49.06885,9.983586,8.0
36.860565,-17.234898,3.0
19.442839,-6.9182653,3.0
30.530865,-19.51469,3.0
68.80885,-16.336098,5.0
40.11822,54.932716,2.0
8.932903,58.126156,2.0
55.478886,50.185284,2.0
-55.204834,15.967099,7.0
-35.830112,-35.068405,7.0
0.25216484,60.419426,2.0
24.979406,-28.143782,3.0
-14.566507,62.710724,2.0
-2.0262377,-56.83861,1.0
3.32276,-23.52913,9.0
73.021576,-28.967154,4.0
-44.490387,-6.3687215,7.0
-5.3223505,53.56244,2.0
-63.77453,-10.015944,7.0
-19.462795,-11.755665,6.0
-49.02317,17.565329,1.0
-27.46667,35.91418,2.0
-53.383427,-24.665878,7.0
6.182427,17.865156,2.0
20.707901,30.049326,2.0
48.187378,1.3801738,8.0
-4.9953594,-34.158936,1.0
-16.517199,30.555973,2.0
40.898262,36.974777,1.0
-39.555397,-59.04886,7.0
69.71266,-7.6132264,3.0
-25.990995,-52.14615,1.0
73.18712,-5.3310895,5.0
19.022745,29.143936,2.0
65.132195,5.477617,8.0
24.083748,-3.572621,4.0
-9.85089,-1.564727,1.0
74.43736,-23.289577,5.0
3.3097603,3.2610843,2.0
3.874814,24.14383,2.0
-5.907386,79.471466,2.0
8.639565,-50.967533,4.0
29.155169,-49.739582,4.0
-24.59182,-41.54818,1.0
-11.476152,38.66003,2.0
-5.504125,63.89114,2.0
-60.834415,-2.7158313,7.0
-27.856314,-29.352135,7.0
-22.981483,-60.275017,7.0
67.68458,-34.962303,3.0
3.9889133,45.84248,2.0
-8.188783,-26.242744,4.0
-42.76922,51.28716,2.0
50.817623,-53.12381,3.0
13.034983,36.006218,2.0
30.411055,-23.992577,4.0
46.49074,48.586338,2.0
52.849884,44.452675,2.0
47.181442,52.8878,2.0
-6.2749066,61.458256,2.0
-22.493313,5.5602827,1.0
21.157747,17.06209,3.0
0.23742552,25.433344,2.0
-51.43474,-70.68183,7.0
0.51406413,83.68263,8.0
10.668683,-49.295017,4.0
-49.261967,-32.546944,7.0
-34.628654,-31.994484,7.0
-7.1383615,60.78899,2.0
1.4728043,40.83551,2.0
72.06091,-3.7680955,4.0
71.49681,-13.968086,5.0
18.108545,31.769222,2.0
75.433784,-18.179216,5.0
37.24931,4.993408,8.0
6.039929,15.128498,2.0
-39.30115,-29.832144,7.0
-52.179264,-55.25,7.0
39.11061,-30.451162,4.0
40.6902,56.658176,2.0
1.1959062,-19.345106,8.0
-6.939579,69.76561,2.0
56.222385,11.382185,8.0
-76.3552,-33.01395,7.0
-7.829241,70.18149,2.0
-8.946425,81.15873,8.0
-7.6610665,75.52604,2.0
-24.508085,-43.835945,7.0
-66.595924,-4.5277243,7.0
-11.17445,-9.013335,6.0
-40.149323,-68.99466,7.0
-35.02855,-32.93895,7.0
31.770308,-3.21581,8.0
-27.666317,-55.643986,7.0
8.711949,36.799553,2.0
-41.769573,-29.157875,7.0
-35.235332,-50.867977,7.0
34.77112,3.2855113,8.0
-10.677065,39.456455,2.0
-2.9438787,-38.100796,1.0
4.1509333,-32.757626,3.0
-10.717933,70.83698,2.0
-17.559452,29.812279,2.0
-9.869231,74.37517,2.0
34.679295,-13.076431,5.0
65.337555,5.367167,8.0
-3.0512676,59.503494,2.0
12.70439,15.742077,2.0
23.508835,-18.561434,3.0
-6.733999,-73.09347,7.0
-37.99751,-25.828575,7.0
6.8150487,52.476162,2.0
-5.809361,52.06999,2.0
-66.38085,-43.81628,7.0
-57.095818,-22.315111,1.0
1.4496605,50.887283,2.0
-12.373887,87.039894,2.0
8.2862,-58.026146,1.0
10.855922,-19.747211,5.0
-52.258934,-24.717403,7.0
-69.8993,-38.675045,7.0
-40.23955,-29.68205,7.0
-45.14481,-65.075165,7.0
-41.068607,-68.00308,7.0
-47.234417,-40.26034,7.0
-0.5136784,16.138292,2.0
25.401562,-7.525984,3.0
18.54782,-25.03571,3.0
-33.25443,-50.120533,7.0
-41.559395,-63.06169,7.0
-59.63305,12.612437,7.0
-11.41254,-33.238064,1.0
7.142209,23.114119,2.0
32.70942,-26.843227,3.0
-3.3514075,47.28737,2.0
-33.318417,3.4155622,1.0
37.689915,-37.884937,6.0
-52.14521,17.164173,7.0
-50.14766,-72.05704,7.0
-6.891615,79.192215,2.0
0.47926068,-11.089634,10.0
51.527966,-50.454067,4.0
-51.126133,17.736086,7.0
-61.74106,-36.427685,7.0
-55.59825,-2.901096,10.0
-15.192966,50.802948,2.0
-42.222054,59.92375,2.0
33.986233,-24.109175,3.0
48.19085,-16.238102,3.0
5.2830396,55.074444,2.0
55.430138,-4.8786306,5.0
-2.5441673,11.034176,2.0
40.525276,47.023804,2.0
-46.487537,11.446996,1.0
-24.289154,35.12351,2.0
12.069167,-54.741474,4.0
56.111206,44.923855,2.0
