              0             1             2             3             4             5             6             7             8             9             10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26
0   9.308650e+00  4.174255e-07  4.496161e-01  6.710802e-02  4.064711e-01 -9.033259e+00 -2.783329e-01 -3.352231e-01 -8.328488e-02  1.483867e-07 -1.617133e-07 -3.691779e-07  4.948777e-07 -6.304907e-02  2.015389e-06  6.822213e-07  3.017140e-01  1.760025e-01  5.680543e-02 -4.011371e-01  2.955900e-08  3.053302e-07 -2.216881e-02 -1.658874e-02  1.007032e-01 -2.232514e-01  1.208780e+00
1   4.174255e-07  1.731562e+01  4.892332e-01  4.397409e-01  2.940939e-02  3.857165e-07 -3.662972e-02 -2.256386e-06 -5.310387e-02 -1.650555e+01  6.091627e-03 -5.858772e-02  5.791723e-07 -1.133052e-02  2.567832e-02  2.063435e-01  2.635759e-01  3.719249e-02 -1.998826e-01  1.928312e-02  1.199891e-08  9.895941e-04 -8.515777e-01 -2.350309e-02 -7.869920e-02 -5.458172e-02 -1.350454e-07
2   4.496161e-01  4.892332e-01  2.171403e+00  6.473528e-01 -1.395964e-02 -6.009467e-01 -1.082538e-01 -1.819721e+00 -4.384872e-01 -4.709777e-01  7.450779e-09 -3.285199e-02  2.847938e-02  8.242490e-02 -2.228997e-02 -5.352094e-02  3.244486e-02  1.310910e-02 -1.355822e-02 -8.051363e-02  4.135512e-09 -7.829012e-09 -1.471705e-02 -7.172756e-01 -2.015574e-01  1.428152e-01  2.753947e-07
3   6.710802e-02  4.397409e-01  6.473528e-01  2.094459e+00 -5.174545e-02 -1.574271e-01 -7.892080e-02 -4.506806e-01 -1.661256e+00 -4.050100e-01 -3.252713e-02 -6.502648e-02  2.073957e-02  3.863639e-02  3.036746e-08  1.749316e-03 -1.059686e-01  1.552960e-02 -7.386860e-08 -4.225919e-02  1.127531e-01 -5.267246e-03  5.792245e-03 -1.972037e-01 -7.644223e-01  3.564851e-09  1.802931e-07
4   4.064711e-01  2.940939e-02 -1.395964e-02 -5.174545e-02  8.113676e+00 -3.333976e-01 -1.159312e-01 -1.876220e-06  9.168729e-03 -3.965822e-02 -3.776744e-02 -1.803670e-02 -1.141219e-03 -4.049429e-02  2.908791e-03  7.855902e-08  1.432378e-02  3.424445e-07  2.128016e-03 -7.524688e+00  1.749697e-02  7.466796e-03  3.094279e-03  4.814986e-02  6.567132e-02 -1.118745e-01 -1.233915e+01
5  -9.033259e+00  3.857165e-07 -6.009467e-01 -1.574271e-01 -3.333976e-01  1.160863e+01  5.564918e-01 -1.176872e-01  4.361484e-07 -1.589271e-01  2.727914e-08  2.031698e-01 -1.745309e-01  1.032804e-01 -9.882975e-01 -1.664303e-01 -8.714191e-07 -6.390215e-07 -2.400224e-07  3.903543e-01  4.460345e-10 -5.240469e-02  2.753035e-02  1.145728e-01 -6.339455e-07 -1.582915e-02 -1.207640e+00
6  -2.783329e-01 -3.662972e-02 -1.082538e-01 -7.892080e-02 -1.159312e-01  5.564918e-01  5.454133e-01 -7.000170e-02  2.659280e-02 -4.562796e-02 -7.116071e-02  4.770809e-02 -2.876599e-07 -1.593770e-01 -6.264528e-02  2.989211e-02  1.304500e-01 -8.914749e-02  2.435092e-02 -4.506847e-02  5.492732e-02 -1.625497e-02  1.322320e-02 -5.879359e-03 -2.909053e-02  1.128883e-02  7.763157e-08
7  -3.352231e-01 -2.256386e-06 -1.819721e+00 -4.506806e-01 -1.876220e-06 -1.176872e-01 -7.000170e-02  4.148184e+00 -9.605107e-01  8.266472e-01 -1.079965e-08  1.643192e-01  2.974417e-01  1.387097e-01  3.574398e-01  1.186531e+00 -7.162187e-01  3.228518e-01 -8.400335e-02  4.725270e-02  2.088813e-08 -4.648960e-03  3.198216e-07  5.818521e-01  1.593582e-01 -8.339005e-01 -8.077019e-07
8  -8.328488e-02 -5.310387e-02 -4.384872e-01 -1.661256e+00  9.168729e-03  4.361484e-07  2.659280e-02 -9.605107e-01  2.979443e+00  1.288319e-01  1.754373e-01 -1.599105e-01 -2.201759e-01  1.942872e-01  1.320332e-07 -6.011716e-01  9.261977e-01  1.054884e-02 -2.036838e-01  1.120294e-02 -5.608499e-02  5.585975e-02 -2.704323e-02  1.330525e-01  5.700155e-01  5.447009e-01  2.298467e-07
9   1.483867e-07 -1.650555e+01 -4.709777e-01 -4.050100e-01 -3.965822e-02 -1.589271e-01 -4.562796e-02  8.266472e-01  1.288319e-01  1.722747e+01  5.777431e-08 -2.024490e-01  1.482501e-02 -1.182169e-01 -5.660055e-07  1.964465e-01  7.186996e-02  4.747442e-02 -1.581025e-01 -2.608539e-02 -1.638358e-08 -4.520928e-08  8.131846e-01  7.591175e-03  5.018434e-02  5.860775e-07 -1.297990e-07
10 -1.617133e-07  6.091627e-03  7.450779e-09 -3.252713e-02 -3.776744e-02  2.727914e-08 -7.116071e-02 -1.079965e-08  1.754373e-01  5.777431e-08  3.072216e+00  6.894679e-10  2.528683e-02 -4.212659e-02  2.917487e-01 -1.450938e-01 -7.769899e-09  1.799228e-01  6.841576e-02 -2.725353e-02  6.122130e-02 -3.283770e-02  9.811372e-03  3.924759e-03  5.910097e-02 -5.970603e-10  1.348289e-08
11 -3.691779e-07 -5.858772e-02 -3.285199e-02 -6.502648e-02 -1.803670e-02  2.031698e-01  4.770809e-02  1.643192e-01 -1.599105e-01 -2.024490e-01  6.894679e-10  2.031281e+00 -3.125151e-01 -2.372508e-02 -3.993746e-02  6.043906e-02  1.630826e-07 -1.056564e-01  5.294589e-02 -2.156455e-02 -6.537607e-09 -4.869332e-02  6.875954e-03  1.203154e-02  1.973140e-02 -7.380212e-02 -7.332771e-08
