           0             1             2             3             4             5             6             7             8             9             10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26
0   40.893385  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
1    0.000000  1.939747e+01 -1.038519e-01 -9.260008e-15  1.888419e-14 -8.828007e-16 -1.292686e-15 -1.507202e-01 -1.896866e-02 -1.890892e+01  1.596699e-10 -4.590046e-02 -2.044920e-02  4.306540e-09  2.303663e-09  3.268054e-15 -7.176112e-17  7.376802e-03 -8.409678e-02  3.923284e-15  1.176797e-14 -6.690094e-12 -5.790063e-15  1.704405e-14 -1.632011e-16  1.371403e-03  7.458493e-19
2    0.000000 -1.038519e-01  4.112448e+01 -3.250492e-16  7.754477e-15  5.629139e-16  3.972301e-15  5.309731e-10  7.198927e-11 -1.157286e-01  5.523074e-12  4.876135e-02 -1.635514e-09 -6.106667e-11 -3.243937e-11 -1.744404e-15  4.737424e-16 -1.218381e-09 -7.063422e-10  2.674502e-15 -4.735686e-15 -1.513166e-11  1.421103e-14 -1.832823e-14 -6.198753e-16 -2.601211e-10 -4.058119e-19
3    0.000000 -9.260008e-15 -3.250492e-16  4.119442e+01  3.162251e-14  1.001236e-14  1.112516e-15  3.211448e-15  1.787959e-14  2.636599e-16  2.135596e-15  2.342766e-15  3.711933e-16  1.293573e-14  9.238713e-15 -9.922293e-14 -3.860843e-14  4.037773e-15 -4.555740e-15  6.587768e-16  5.630334e-15  1.617120e-15  2.788780e-15  1.025070e-14  2.097929e-14 -1.360891e-15 -4.007392e-14
4    0.000000  1.888419e-14  7.754477e-15  3.162251e-14  4.051772e+01 -8.608116e-16 -1.447669e-14  8.991651e-15 -1.580172e-14  6.212900e-15 -1.056351e-14 -3.914207e-15  5.474510e-15 -2.139793e-14 -1.033711e-14  1.987442e-15 -1.974273e-14 -2.670214e-14 -4.089970e-16  2.005319e-14  1.800543e-14 -1.057441e-14 -6.438276e-15  9.679580e-15  1.507485e-14  2.342279e-14  1.949013e-14
5    0.000000 -8.828007e-16  5.629139e-16  1.001236e-14 -8.608116e-16  4.089646e+01 -6.161901e-15 -6.951151e-15 -2.504940e-14 -4.994235e-15 -9.352499e-16  1.070870e-15  3.404177e-15  1.502682e-14  1.331128e-14  5.430625e-15  1.433314e-14  1.418603e-15  1.129093e-14  2.617873e-15  7.258326e-16  3.082250e-15 -5.022184e-15 -2.052270e-15  2.843539e-15  3.168979e-15 -2.191229e-19
6    0.000000 -1.292686e-15  3.972301e-15  1.112516e-15 -1.447669e-14 -6.161901e-15  3.756795e+01  3.774315e-15 -1.990595e-14  2.629226e-15  7.103546e-15  7.688510e-15  6.020069e-15  8.860689e-15  1.130003e-14  8.616161e-15  3.803332e-15  3.895663e-15 -2.981356e-15 -2.575218e-14  1.561499e-15  9.950267e-15  3.771063e-16 -2.181996e-15  1.291759e-14 -3.902836e-15 -3.056823e-16
7    0.000000 -1.507202e-01  5.309731e-10  3.211448e-15  8.991651e-15 -6.951151e-15  3.774315e-15  4.098697e+01  1.026504e-10 -1.642283e-01 -5.217330e-12  1.020330e-01 -3.744321e-09 -1.428249e-10 -7.591393e-11  7.085071e-15 -3.109213e-15 -9.455308e-03 -1.636439e-09  1.258333e-14  1.027130e-14 -3.741605e-11 -9.254361e-15 -1.064538e-14 -7.564890e-17 -3.382890e-10  9.421067e-19
8    0.000000 -1.896866e-02  7.198927e-11  1.787959e-14 -1.580172e-14 -2.504940e-14 -1.990595e-14  1.026504e-10  4.127936e+01 -3.066243e-02  2.680023e-13  9.340888e-10  3.190196e-10  8.116369e-12  4.298735e-12  1.292902e-14  1.846355e-14 -4.026383e-11  9.934789e-11  3.004029e-15 -4.477925e-15  3.842754e-12  4.293836e-15 -9.165258e-15 -2.696839e-14 -3.195055e-11 -2.031512e-19
9    0.000000 -1.890892e+01 -1.157286e-01  2.636599e-16  6.212900e-15 -4.994235e-15  2.629226e-15 -1.642283e-01 -3.066243e-02  1.925780e+01  1.613624e-10 -4.420302e-02 -2.446161e-02  4.319607e-09  2.310651e-09 -3.324908e-15  7.073583e-17  8.300390e-03 -8.424798e-02 -7.246813e-15  2.076436e-15  3.800351e-10  1.629861e-14 -1.137098e-14  2.135848e-16 -3.483348e-08 -1.519624e-18
