          0         1         2         3         4         5         6         7         8         9          10        11        12        13        14        15        16        17        18        19         20        21        22        23            24        25        26
10 -0.061721  0.315210 -0.213813 -0.126838  0.000210 -0.064677 -0.002318 -0.264956 -0.168732  0.316084  -0.050667 -0.131116 -0.494053 -0.571274 -0.585876 -0.426399 -0.425152 -0.692417 -0.491025 -0.000687  -0.001857 -0.015320  0.004482  0.000159 -1.473400e-04 -0.010264  0.000784
11  0.043614 -0.288836 -0.481871 -0.405044 -0.155248  0.009870 -0.466506 -0.440052 -0.357420 -0.344121  -0.094355  0.038092  0.495249  0.597992  0.315980  0.823508  0.656673  0.330043  0.646230 -0.135202   0.005145 -0.028307  0.064972  0.000210  3.845007e-04  0.019847 -0.012294
12  0.120865 -0.471374  0.276785  0.235194 -0.269842  0.178228  0.137734  0.397434  0.242787 -0.464516   1.345229  0.179280  0.891681  1.029221  0.672950  1.955019  1.626521  0.660693  1.750839 -0.171531  -0.077820  0.030517 -0.184269  0.153556  1.485649e-02 -0.068433 -0.061152
13  1.003731 -0.780380  0.724399  0.516087 -0.163240  1.017312 -0.315362  1.140327  0.935890 -0.808506  -0.058758  0.207993  0.032564  1.481516  1.239135  2.356556  2.450454  0.558898  2.156426 -0.086080   0.030310  0.024348  0.150001 -0.038664 -1.352179e-02  0.072467 -0.047946
14  0.937637 -0.616710  0.313113  0.300962  0.146546  0.982067  0.455264  0.356578  0.358064 -0.618994  -0.081305 -0.035144  0.529685  0.958803  1.033700  0.724705  0.461425 -0.397066  0.620477  0.103744  -0.013211  0.037263 -0.047646 -0.053373  5.141931e-02 -0.019052  0.026946
15  1.340079 -0.101800  0.332396  0.258546 -0.007288  1.393788  0.130572  0.411798  0.344053 -0.103097  -0.112083 -0.293213 -0.272506  0.500309  1.258071 -0.324199 -0.325902 -0.716469 -0.074097  0.017397  -0.004955 -0.020845  0.003847  0.002452 -2.394821e-03 -0.010734 -0.015186
16  0.131038  0.130787 -0.448025 -0.383121 -0.024268  0.150457  0.177491 -0.387748 -0.452855  0.115867  -0.104420 -0.327733  0.019186 -0.251427 -0.202382  0.211353 -0.042151 -0.609524 -0.258950 -0.065440  -0.003014 -0.214864  0.066359 -0.008827 -1.473965e-01  0.005021 -0.007296
17  0.025073  0.370081 -0.285916 -0.192360  0.010597  0.023703 -0.011450 -0.366238 -0.268267  0.372316  -0.055395 -0.132632 -0.364046 -0.574570 -0.595483 -0.419052 -0.401981 -0.705879 -0.540804  0.006672  -0.008993 -0.009850 -0.004163  0.004038  3.438439e-03 -0.002136  0.002674
18  0.409948  0.249876  0.170362 -0.035819  0.088793  0.478618  0.185930  0.255886 -0.162591  0.234893  -0.056668  0.622147 -0.217995  0.388812  0.501310  0.841087  0.838000  0.483767  0.484813  0.063150  -0.000980 -0.063694  0.032155 -0.008876  8.724786e-03  0.100130  0.016234
19 -0.451778  0.185632 -0.138507 -0.565161 -0.060722 -0.458519 -0.243910 -0.152493 -0.779163  0.184805   0.006818  0.422623 -0.336557  0.518739  0.179282 -0.364387 -0.334001  0.795281 -0.533012 -0.057781  -0.015977  0.027454  0.028211 -0.044212  5.288264e-02 -0.383248 -0.001614
