0,1,clusters
23.452427,-37.674355,2.0
57.1774,20.052378,5.0
49.344494,-4.6964636,12.0
-9.008072,28.235876,15.0
20.674974,40.860867,14.0
-22.378462,-19.187403,17.0
66.25403,-18.367767,5.0
26.602789,31.99668,6.0
-30.458855,15.308698,15.0
-4.27917,-67.5083,2.0
-48.730366,9.76183,7.0
-6.984073,2.8593662,15.0
44.615364,-10.821211,12.0
68.23975,30.510855,5.0
-68.92394,-29.342947,1.0
50.026344,7.90706,5.0
-59.560394,41.656048,7.0
-48.025284,51.150757,7.0
71.565216,14.324626,11.0
-10.631601,-59.282772,2.0
-70.2104,-29.000479,1.0
5.7943573,-89.35452,17.0
-10.6328745,-38.291878,2.0
-15.558186,-10.027783,17.0
23.478212,25.443024,13.0
-54.637177,-0.5516288,7.0
-4.7808065,-59.442646,2.0
-3.2904232,-59.860718,2.0
-3.9702086,-58.93887,2.0
-33.68332,49.71236,7.0
65.9179,27.734005,11.0
-39.395844,70.75324,7.0
39.896084,26.833958,20.0
-36.833458,-51.708466,2.0
17.580072,-34.73612,2.0
-35.16841,-55.668816,2.0
-50.991364,23.34675,7.0
69.52677,24.379087,11.0
7.6240807,-52.036205,2.0
-13.499339,26.427765,9.0
3.9465961,52.16419,9.0
-36.706856,71.58834,15.0
23.108433,-29.981783,2.0
1.3295063,-67.3259,2.0
25.313206,-27.0427,2.0
-49.47588,51.97431,7.0
71.22858,29.148527,11.0
-8.526719,-59.972572,2.0
-6.039539,-34.235,2.0
-17.239342,-13.89202,16.0
-22.128075,46.88474,7.0
-28.397934,0.14678797,1.0
-48.26648,51.996304,1.0
-62.69004,13.934721,7.0
-14.974718,61.690315,7.0
-19.320274,-19.16248,17.0
59.481777,11.93999,14.0
60.53987,9.095923,5.0
62.531265,39.237625,20.0
-26.078814,-34.830196,8.0
-48.95089,4.1834493,18.0
53.76324,0.08892283,12.0
-22.688917,-22.340597,17.0
62.66688,16.097788,5.0
-11.674299,-70.64696,2.0
-31.157732,-13.521325,17.0
59.24097,4.2462482,11.0
16.873232,-12.823191,16.0
37.68384,42.119125,14.0
-45.163773,45.36763,7.0
60.475758,-18.152899,5.0
