,day,l
121,2016-01-13 01:00:00,10.203457694128842
122,2016-01-13 02:00:00,11.6720716418369
123,2016-01-13 03:00:00,14.270900034950461
124,2016-01-13 04:00:00,18.195856689464023
125,2016-01-13 05:00:00,31.59840561189939
126,2016-01-13 06:00:00,34.863555043460366
127,2016-01-13 07:00:00,34.923719330599496
128,2016-01-13 08:00:00,33.23254041032515
129,2016-01-13 09:00:00,24.71939218733912
130,2016-01-13 10:00:00,21.741733558962487
131,2016-01-13 11:00:00,23.111295152621214
132,2016-01-13 12:00:00,17.999736997487485
133,2016-01-13 13:00:00,15.570885571333893
134,2016-01-13 14:00:00,16.32011039358979
135,2016-01-13 15:00:00,16.689695107408046
136,2016-01-13 16:00:00,17.826177822668303
137,2016-01-13 17:00:00,18.829540085481288
138,2016-01-13 18:00:00,19.934878609512626
139,2016-01-13 19:00:00,20.042452772195453
140,2016-01-13 20:00:00,19.34691957230464
141,2016-01-13 21:00:00,19.063295104755248
142,2016-01-13 22:00:00,12.260837674716187
143,2016-01-13 23:00:00,11.205041693485422
144,2016-01-14 00:00:00,11.1306094311735
145,2016-01-14 01:00:00,12.531854651339804
146,2016-01-14 02:00:00,13.479640580277186
147,2016-01-14 03:00:00,14.03736330143042
148,2016-01-14 04:00:00,19.396373709451
149,2016-01-14 05:00:00,34.11410641712919
150,2016-01-14 06:00:00,38.16831161201944
151,2016-01-14 07:00:00,33.684833956687804
152,2016-01-14 08:00:00,32.12358487454745
153,2016-01-14 09:00:00,28.473279976560587
154,2016-01-14 10:00:00,25.13110235538036
155,2016-01-14 11:00:00,34.560253208840344
156,2016-01-14 12:00:00,28.35597
157,2016-01-14 13:00:00,25.68197694278208
158,2016-01-14 14:00:00,27.58515511845941
159,2016-01-14 15:00:00,26.28886999999996
160,2016-01-14 16:00:00,26.84446358482394
161,2016-01-14 17:00:00,25.368454899935394
162,2016-01-14 18:00:00,25.593767985880014
163,2016-01-14 19:00:00,24.89035646539894
164,2016-01-14 20:00:00,22.93867332614453
165,2016-01-14 21:00:00,20.676574568239182
166,2016-01-14 22:00:00,14.177142769175124
167,2016-01-14 23:00:00,11.170170631951256
168,2016-01-15 00:00:00,10.912813942819907
169,2016-01-15 01:00:00,12.192674841639874
170,2016-01-15 02:00:00,14.209961921490144
171,2016-01-15 03:00:00,15.372909695281114
172,2016-01-15 04:00:00,19.717515419607263
173,2016-01-15 05:00:00,35.00491757103743
174,2016-01-15 06:00:00,41.567314277848
175,2016-01-15 07:00:00,36.24775268379951
176,2016-01-15 08:00:00,35.44519348547921
177,2016-01-15 09:00:00,27.05277303869627
178,2016-01-15 10:00:00,26.575387992953356
179,2016-01-15 11:00:00,30.777476131354913
180,2016-01-15 12:00:00,25.576090841510464
181,2016-01-15 13:00:00,23.937883265928807
182,2016-01-15 14:00:00,25.12080385018946
183,2016-01-15 15:00:00,22.176135738674663
184,2016-01-15 16:00:00,23.870227053217853
185,2016-01-15 17:00:00,24.841900035039142
186,2016-01-15 18:00:00,25.54308166361761
187,2016-01-15 19:00:00,24.804454118795604
188,2016-01-15 20:00:00,26.16378939703793
189,2016-01-15 21:00:00,23.635367842339996
190,2016-01-15 22:00:00,15.686406437735064
191,2016-01-15 23:00:00,12.24756672141427
192,2016-01-16 00:00:00,12.074034971425776
193,2016-01-16 01:00:00,13.221407006532733
194,2016-01-16 02:00:00,14.316861391361089
195,2016-01-16 03:00:00,15.800722619177556
196,2016-01-16 04:00:00,15.305802633573826
197,2016-01-16 05:00:00,33.25065975483633
198,2016-01-16 06:00:00,37.724424900111636
199,2016-01-16 07:00:00,32.959693583782546
200,2016-01-16 08:00:00,31.077878098045726
201,2016-01-16 09:00:00,23.93370137826633
202,2016-01-16 10:00:00,21.268854728802374
203,2016-01-16 11:00:00,27.438019071169467
204,2016-01-16 12:00:00,22.86882940130275
205,2016-01-16 13:00:00,21.030250809897566
206,2016-01-16 14:00:00,20.147262653741947
207,2016-01-16 15:00:00,22.337075829133788
208,2016-01-16 16:00:00,22.311520509871965
209,2016-01-16 17:00:00,25.0634616382025
210,2016-01-16 18:00:00,25.94610309614171
211,2016-01-16 19:00:00,26.229072149382507
212,2016-01-16 20:00:00,24.49072845521859
213,2016-01-16 21:00:00,23.14079003111941
214,2016-01-16 22:00:00,15.368658614265645
215,2016-01-16 23:00:00,11.285277628939829
216,2016-01-17 00:00:00,11.237373567091296
217,2016-01-17 01:00:00,12.876593651865669
218,2016-01-17 02:00:00,13.15199390584763
219,2016-01-17 03:00:00,13.867162222675937
220,2016-01-17 04:00:00,15.747535660235679
221,2016-01-17 05:00:00,23.217572429883752
222,2016-01-17 06:00:00,35.188785785432906
